OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y,x,y
2485,VITAMIN SHOPPE,,160 E UNIVERSITY PKWY,OREM,84058,Health Food,100,Centerlines.StatewideRoads,R112824,441223.261241593,4458329.51334301,441223.2612,4458329.5133
2486,VITAMIN SHOPPE,,1010 E 2100 S,SALT LAKE CITY,84106,Health Food,100,AddressPoints.AddressGrid,R112825,427167.601482719,4508615.33702966,427167.6015,4508615.337
2487,CVS/PHARMACY,10370,7777 S REDWOOD RD,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R112873,420678.936198922,4495887.15659631,420678.9362,4495887.1566
2488,PENZEYS SPICES,,280 E 12300 S UNIT 106,DRAPER,84020,Retail,100,AddressPoints.AddressGrid,R112943,425242.862399413,4486455.15475368,425242.8624,4486455.1548
2489,ZAMBRANO EXPRESS,,3572 S REDWOOD RD,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R113049,420626.770041511,4505372.05550729,420626.77,4505372.0555
2490,NATURAL GROCERS,,650 E 400 S,SALT LAKE CITY,84102,Grocery Store,100,Centerlines.StatewideRoads,R113119,426359.346805609,4512539.41948311,426359.3468,4512539.4195
2491,SHOPKO HOMETOWN,583,860 S MAIN ST,BLANDING,84511,Convenience Grocery,100,AddressPoints.AddressGrid,R113169,634232.037380612,4163925.12694361,634232.0374,4163925.1269
2492,NATURAL GROCERS,,55 W 500 S,BOUNTIFUL,84010,Retail,100,AddressPoints.AddressGrid,R113227,425687.444194898,4526255.93503505,425687.4442,4526255.935
2493,KIM THANH SUPER MARKET,,3086 S REDWOOD RD,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R113303,420629.171606004,4506350.04914026,420629.1716,4506350.0491
2494,CVS/PHARMACY,10577,475 E STATE ST,AMERICAN FORK,84003,Convenience Grocery,100,AddressPoints.AddressGrid,R113322,433254.892248726,4469641.26574033,433254.8922,4469641.2657
2495,TEJEDAS MARKET,,2963 S STATE ST,SALT LAKE CITY,84115,Retail,100,AddressPoints.AddressGrid,R113412,424990.844309887,4506587.5673491,424990.8443,4506587.5673
2496,BRICKYARD CHEVRON,,1111 E 3300 S,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R113433,427402.613711216,4505859.9838016,427402.6137,4505859.9838
2497,CVS PHARMACY,10234,4240 HARRISON BLVD,OGDEN,84403,Convenience Grocery,100,Centerlines.StatewideRoads,R113437,420423.824916938,4559812.53947415,420423.8249,4559812.5395
2498,GNC,8882,6191 S STATE ST,MURRAY,84107,Health Food,100,AddressPoints.AddressGrid,R113473,424965.130167176,4498756.06553905,424965.1302,4498756.0655
2499,HARMONS SANTA CLARA,,3520 PIONEER PKWY,SANTA CLARA,84765,Convenience Grocery,100,AddressPoints.AddressGrid,R113554,263776.785338431,4114650.04247924,263776.7853,4114650.0425
2500,HARMONS SANTA CLARA,,3520 PIONEER PKWY,SANTA CLARA,84765,Grocery Store,100,AddressPoints.AddressGrid,R113554,263776.785338431,4114650.04247924,263776.7853,4114650.0425
2501,HOMEGOODS,525,260 N STATION PKWY,FARMINGTON,84025,Retail,100,AddressPoints.AddressGrid,R113567,424004.984683074,4537554.46760654,424004.9847,4537554.4676
2502,HOMEGOODS,527,6262 S STATE ST,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R113569,424717.525387471,4498613.83723265,424717.5254,4498613.8372
2503,RANCHO MARKET,,434 N MAIN ST,HEBER CITY,84032,Specialty Grocery,100,AddressPoints.AddressGrid,R113934,465054.258291953,4484816.56381992,465054.2583,4484816.5638
2504,LINS SUPERMARKET INC,,2928 E MALL DR,ST GEORGE,84790,Convenience Grocery,100,AddressPoints.AddressGrid,R114014,275671.295723224,4108369.11600457,275671.2957,4108369.116
2505,LINS SUPERMARKET INC,,2928 E MALL DR,ST GEORGE,84790,Grocery Store,100,AddressPoints.AddressGrid,R114014,275671.295723224,4108369.11600457,275671.2957,4108369.116
2506,HOODOOS GENERAL STORE,,35 LION BLVD,SPRINGDALE,84767,Grocery Store,100,Centerlines.StatewideRoads,R114217,322765.025027174,4118287.10732533,322765.025,4118287.1073
2507,SHOPKO HOMETOWN,588,660 N MAIN ST,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R114226,356594.322368769,4238519.51603323,356594.3224,4238519.516
2508,DOLLAR TREE,6704,332 N MAIN ST,KAYSVILLE,84037,Convenience Grocery,100,AddressPoints.AddressGrid,R114227,420833.861472386,4543808.25988297,420833.8615,4543808.2599
2509,LA DULCERIA,,1500 W 3500 S,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R114264,421015.65642394,4505619.27742889,421015.6564,4505619.2774
2510,R & A MARKET & DELI,,408 S MAIN ST,HELPER,84526,Grocery Store,100,AddressPoints.AddressGrid,R114358,512426.544923098,4392341.09310599,512426.5449,4392341.0931
2511,IVANOVS MARKET,,11 E MAIN ST,SANTAQUIN,84655,Specialty Grocery,100,Centerlines.StatewideRoads,R114372,432969.694748414,4425359.48668497,432969.6947,4425359.4867
2512,SMITHS FOOD & DRUG,272,217 N 2000 W,WEST POINT,84015,Supermarket,100,AddressPoints.AddressGrid,R114394,410459.311696481,4552267.87870418,410459.3117,4552267.8787
2513,FAMILY DOLLAR INC,31736,420 W STATE ST,ORDERVILLE,84758,Convenience Grocery,100,Centerlines.StatewideRoads,R114508,353995.183233695,4126429.94809331,353995.1832,4126429.9481
2514,DOLLAR TREE,6115,4722 W 10040 N,CEDAR HILLS,84062,Convenience Grocery,100,AddressPoints.AddressGrid,R114673,434500.246139746,4474086.97927934,434500.2461,4474086.9793
2515,DOLLAR TREE,06297,3245 W 7800 S STE E,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R114867,418047.60115347,4495715.27418922,418047.6012,4495715.2742
2516,MY PLACE HOTEL,,3074 S DECKER LK DR,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R114965,419711.996723677,4506430.66513559,419711.9967,4506430.6651
2517,HOLLOW MOUNTAIN,,60 N HWY 95,HANKSVILLE,84734,Convenience Grocery,100,Centerlines.StatewideRoads,R11511,525736.699587366,4247329.92867903,525736.6996,4247329.9287
2518,SU LUGAR STOP & GO MARKET,,121 W STATE ST,HURRICANE,84737,Specialty Grocery,100,AddressPoints.AddressGrid,R115291,296668.884108914,4116894.74652457,296668.8841,4116894.7465
2519,EPHRAIM MARKET FRESH,,475 S MAIN ST,EPHRAIM,84627,Supermarket,100,AddressPoints.AddressGrid,R115465,449495.245894921,4355925.10566457,449495.2459,4355925.1057
2520,CVS/PHARMACY,10424,5557 W 4100 S,WEST VALLEY CITY,84128,Convenience Grocery,100,Centerlines.StatewideRoads,R115489,413490.738640521,4503954.23942305,413490.7386,4503954.2394
2521,HARMONS TRAVERSE MOUNTAIN,,1750 TRAVERSE PKWY,LEHI,84043,Supermarket,100,AddressPoints.AddressGrid,R115544,425510.452372329,4476249.27833782,425510.4524,4476249.2783
2522,BEAR VALLEY,,900 E SR 20,PANGUITCH,84759,Convenience Grocery,96.6699981689453,Centerlines.StatewideRoads,R115572,372301.923926237,4203468.17496633,372301.9239,4203468.175
2523,SMITHS FOOD & DRUG,276,5448 DAYBREAK PKWY,SOUTH JORDAN,84009,Supermarket,100,AddressPoints.AddressGrid,R115619,413520.491980808,4488089.5272872,413520.492,4488089.5273
2524,FAST STOP 3186 INC,,3186 WASHINGTON BLVD,OGDEN,84401,Convenience Grocery,100,Centerlines.StatewideRoads,R115688,418625.326759845,4562128.04739373,418625.3268,4562128.0474
2525,BRYCE VALLEY KOA,,215 RED ROCK DR,CANNONVILLE,84718,Convenience Grocery,100,AddressPoints.AddressGrid,R115762,406726.340732509,4158599.08339433,406726.3407,4158599.0834
2526,SUNRISE FOODMART,,472 N MAIN ST,BRIGHAM CITY,84302,Convenience Grocery,100,AddressPoints.AddressGrid,R115828,415298.26227823,4597054.95425024,415298.2623,4597054.9543
2527,SOUTH END MARKET,,820 N 700 E,PROVO,84606,Specialty Grocery,100,AddressPoints.AddressGrid,R115833,445028.475160001,4455151.56907649,445028.4752,4455151.5691
2528,DOLLAR TREE,6210,6227 DIXIE DR,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R115863,417347.931442542,4499010.34597194,417347.9314,4499010.346
2529,DOLLAR TREE,6471,3505 W 3505 S,WEST VALLEY CITY,84119,Convenience Grocery,,Manually Placed,R115973,417625,4505372,417625,4505372
2530,SIMPLY FOOD GROUP,,11075 S STATE ST - 12B,SANDY,84093,Retail,90.9199981689453,AddressPoints.AddressGrid,R116121,424599.994909525,4489176.11340157,424599.9949,4489176.1134
2531,JULIE`S MARKETPLACE,,1 N MAIN ST,LEWISTON,84320,Grocery Store,100,AddressPoints.AddressGrid,R116254,428999.744592463,4647485.69939262,428999.7446,4647485.6994
2532,UPPER COUNTRY MARKET,,1 MAIN ST,ALTAMONT,84001,Supermarket,92.4300003051758,Centerlines.StatewideRoads,R116262,585921.654625797,4461490.64857946,585921.6546,4461490.6486
2533,SINCLAIR - ERNIE`S TOO,,309 W STATE ST,HURRICANE,84737,Convenience Grocery,100,Centerlines.StatewideRoads,R116443,296346.192377363,4116905.79488842,296346.1924,4116905.7949
2534,KB EXPRESS,9,14215 HIGHWAY 89,ORDERVILLE,84758,Convenience Grocery,,Manually Placed,R116444,353006,4125003,353006,4125003
2535,DHANYA SPICES & GROCERIES,,1098 W S JORDAN PKWY - 109,SOUTH JORDAN,84095,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R116593,421883.874195903,4490478.44354004,421883.8742,4490478.4435
2536,BENNY`S MARKET,,3333 W 3500 S,WEST VALLEY CITY,84119,Retail,100,Centerlines.StatewideRoads,R116692,417964.78586355,4505519.22776956,417964.7859,4505519.2278
2537,FAMILY FRESH SUSHI LLC,,745 N DIXIE DOWNS DR,ST GEORGE,84770,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R116705,266809.641083859,4111521.92467561,266809.6411,4111521.9247
2538,SHOPKO HOMETOWN,205,94 N 400 E,DELTA,84624,Convenience Grocery,100,Centerlines.StatewideRoads,R116870,365108.708231188,4357217.35285137,365108.7082,4357217.3529
2539,BAD SAINT,,350 S STATE ST,SALT LAKE CITY,84111,Convenience Grocery,100,AddressPoints.AddressGrid,R117054,425006.005490944,4512665.76697531,425006.0055,4512665.767
2540,DOLLAR TREE,6450,430 W MAIN ST,TREMONTON,84337,Convenience Grocery,100,Centerlines.StatewideRoads,R117068,402510.872286172,4618431.08315921,402510.8723,4618431.0832
2541,CLARK`S COUNTRY MARKET,,141 N MAIN,TROPIC,84776,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R117088,404507.524856303,4164863.54000931,404507.5249,4164863.54
2542,SMITHS FOOD & DRUG,93,614 W 2600 S,WOODS CROSS,84010,Supermarket,100,AddressPoints.AddressGrid,R117089,424306.84393714,4523946.69503491,424306.8439,4523946.695
2543,NATURAL GROCERS,,1033 E 2100 S,SALT LAKE CITY,84106,Grocery Store,100,AddressPoints.AddressGrid,R117144,427256.153082456,4508645.80557396,427256.1531,4508645.8056
2544,LEE`S MARKETPLACE,,890 S MAIN,HEBER CITY,84032,Supermarket,90.9199981689453,AddressPoints.AddressGrid,R117145,464931.959490304,4482916.10490168,464931.9595,4482916.1049
2545,JADE MARKET CENTRAL 9TH,,161 W 900 S,SALT LAKE CITY,84101,Convenience Grocery,100,AddressPoints.AddressGrid,R117200,424387.090996472,4511338.78773578,424387.091,4511338.7877
2546,BEAR RIVER COUNTRY MARKET,,4670 W 5900 N,RIVER CITY,84301,Convenience Grocery,100,AddressPoints.AddressGrid,R117309,406187.21386764,4607847.72430067,406187.2139,4607847.7243
2547,RANCHERA MARKET,,96 W 100 N,LOGAN,84321,Specialty Grocery,100,AddressPoints.AddressGrid,R117310,430379.634822458,4620491.09818267,430379.6348,4620491.0982
2548,RANCHERITA,,700 N 30 W,LOGAN,84321,Specialty Grocery,100,AddressPoints.AddressGrid,R117311,430520.296891153,4621728.94805479,430520.2969,4621728.9481
2549,CARDWELL DISTRIBUTING,,8137 S STATE ST,MIDVALE,84047,Convenience Grocery,100,AddressPoints.AddressGrid,R117328,424679.385758907,4495264.68500197,424679.3858,4495264.685
2550,CARDWELL DISTRIBUTING,,215 N MAIN ST,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R117329,356409.41582496,4237846.63246772,356409.4158,4237846.6325
2551,ROY SINCLAIR,,5608 S 1900 W,ROY,84067,Convenience Grocery,100,AddressPoints.AddressGrid,R117346,413935.753806316,4557175.88992747,413935.7538,4557175.8899
2552,MERCY HOLDINGS LLC,,602 E 500 S,SALT LAKE CITY,84102,Specialty Grocery,100,AddressPoints.AddressGrid,R117377,426263.151411674,4512282.45639914,426263.1514,4512282.4564
2553,CASH & CARRY STORE,501,370 W PAXTON AVE,SALT LAKE CITY,84101,Convenience Grocery,100,AddressPoints.AddressGrid,R117378,423843.912796721,4510705.41512695,423843.9128,4510705.4151
2554,GNC,6179,1770 W 5400 S,TAYLORSVILLE,84129,Health Food,100,AddressPoints.AddressGrid,R117394,420495.971789876,4500727.11653125,420495.9718,4500727.1165
2555,PANGUITCH CHEVRON,,10 E CTR ST,PANGUITCH,84759,Convenience Grocery,100,AddressPoints.AddressGrid,R117528,373683.430672953,4187087.38114699,373683.4307,4187087.3811
2556,OIL & VINEGAR JUNCTION,,6300 SAGEWOOD DR STE C,PARK CITY,84098,Specialty Grocery,100,AddressPoints.AddressGrid,R117658,454068.945418738,4508162.64560335,454068.9454,4508162.6456
2557,LA TENOCH MINI MARKET,,190 E 3300 S,SOUTH SALT LAKE,84115,Supermarket,100,AddressPoints.AddressGrid,R117727,425168.824602479,4505767.94471256,425168.8246,4505767.9447
2558,FOODTOWN ,,145 W 200 S,KAMAS,84036,Supermarket,100,Centerlines.StatewideRoads,R11778,476001.709774718,4498806.36493595,476001.7098,4498806.3649
2559,NATURAL GROCERS,,270 12TH ST,OGDEN,84404,Grocery Store,100,AddressPoints.AddressGrid,R117783,418447.875824333,4566357.49560674,418447.8758,4566357.4956
2560,WINCO FOODS,139,200 S FORT LN,LAYTON,84041,Grocery Store,100,AddressPoints.AddressGrid,R117948,419368.231909481,4545612.78848158,419368.2319,4545612.7885
2561,LEE`S MARKETPLACE,,725 N REDWOOD RD,NORTH SALT LAKE,84054,Supermarket,100,AddressPoints.AddressGrid,R118089,421587.702124997,4522997.34614944,421587.7021,4522997.3461
2562,UNIVERSITY CAMPUS STORE,,10011 CENTENNIAL PKWY,SANDY,84070,Convenience Grocery,100,AddressPoints.AddressGrid,R118280,424281.512652537,4491326.26541646,424281.5127,4491326.2654
2563,OCEAN MART OF ROY INC,,5651 S 1900 W,ROY,84067,Specialty Grocery,100,AddressPoints.AddressGrid,R118306,413779.91663445,4557098.19757587,413779.9166,4557098.1976
2564,MY PLACE HOTEL,,7424 S CAMPUS VIEW DR,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R118383,416685.266707968,4496615.24830093,416685.2667,4496615.2483
2565,LORIS GIFTS,,1200 E 3900 S,SALT LAKE CITY,84124,Convenience Grocery,100,AddressPoints.AddressGrid,R118410,427539.16179552,4504269.43807981,427539.1618,4504269.4381
2566,APNA BAAZAR,,10482 S REDWOOD RD,SOUTH JORDAN,84095,Specialty Grocery,100,AddressPoints.AddressGrid,R118423,420483.803863114,4490421.45337047,420483.8039,4490421.4534
2567,GNC,,2564 N 400 E,NORTH OGDEN,84414,Health Food,100,AddressPoints.AddressGrid,R118481,418997.486040291,4573052.28473456,418997.486,4573052.2847
2568,KAYS PLACE ,,6070 S HIGHLAND DR,SALT LAKE CITY,84121,Convenience Grocery,100,AddressPoints.AddressGrid,R118542,429365.666449498,4499221.09891854,429365.6664,4499221.0989
2569,NATURAL GROCERS,,10622 REDWOOD RD,SOUTH JORDAN,84095,Specialty Grocery,100,AddressPoints.AddressGrid,R118654,420472.69401694,4490124.19537475,420472.694,4490124.1954
2570,SMITHS MARKETPLACE,271,1117 W 400 S,SPRINGVILLE,84663,Supermarket,100,AddressPoints.AddressGrid,R118751,446307.715474063,4445673.76348209,446307.7155,4445673.7635
2571,SMITHS MARKETPLACE,207,689 N REDWOOD RD,SARATOGA SPRINGS,84045,Supermarket,100,AddressPoints.AddressGrid,R118752,422002.560209228,4469779.85341419,422002.5602,4469779.8534
2572,DULCERIA LA PINATA,,1824 W 3500 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R118963,420432.124979658,4505594.48910669,420432.125,4505594.4891
2573,DOLLAR TREE,,567 N MAIN ST,CLEARFIELD,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R119299,413826.590518283,4552792.2272461,413826.5905,4552792.2272
2574,THAI LAO MARKET,,3376 S 5600 W,WEST VALLEY CITY,84120,Specialty Grocery,100,Centerlines.StatewideRoads,R119404,413400.67599008,4505785.75114869,413400.676,4505785.7511
2575,SUR LA TABLE,,6117 S STATE ST -B139,MURRAY,84107,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R119416,425155.473296112,4498896.75545197,425155.4733,4498896.7555
2576,HERBS FOR HEALTH OGDEN 1,,2688 WASHINGTON BLVD,OGDEN,84401,Health Food,100,AddressPoints.AddressGrid,R119441,418662.192831855,4563274.72908621,418662.1928,4563274.7291
2577,GNC,215,575 E UNIVERSITY PKWY F- 108,OREM,84057,Health Food,90.9199981689453,AddressPoints.AddressGrid,R119635,442130.434195808,4458509.81940801,442130.4342,4458509.8194
2578,GNC,1302,185 W 12TH ST STE F,OGDEN,84404,Health Food,100,AddressPoints.AddressGrid,R119636,417821.206712921,4566312.89611774,417821.2067,4566312.8961
2579,GNC,2111,567 E 1000 N,SPANISH FORK,84660,Health Food,100,AddressPoints.AddressGrid,R119637,445052.525610209,4441661.71680197,445052.5256,4441661.7168
2580,GNC,2389,1152 W 800 N,OREM,84057,Health Food,100,AddressPoints.AddressGrid,R119638,438633.53354092,4462726.02691422,438633.5335,4462726.0269
2581,GNC,6161,1184 E DRAPER PARKWAY,DRAPER,84020,Health Food,,Manually Placed,R119640,427382,4486651,427382,4486651
2582,GNC,6720,7211 S PLAZA CTR DR,WEST JORDAN,84084,Health Food,100,AddressPoints.AddressGrid,R119641,417203.78188454,4497063.56818376,417203.7819,4497063.5682
2583,GNC,8621,1094 S 300 W,SALT LAKE CITY,84101,Health Food,100,AddressPoints.AddressGrid,R119642,423870.072447048,4510867.41979488,423870.0724,4510867.4198
2584,SINBADS MARKET,,3435 S STATE ST,SOUTH SALT LAKE,84115,Specialty Grocery,100,AddressPoints.AddressGrid,R119780,424977.625263593,4505464.13636267,424977.6253,4505464.1364
2585,THEGETTIN PLACE LLC,,182 S MAIN ST,HATCH,84735,Convenience Grocery,100,AddressPoints.AddressGrid,R119900,373422.93401661,4167593.04683459,373422.934,4167593.0468
